CCEN;NOM;NOME;DGENRC;DGENRE;GENR;MUNI;DMUNIC;DMUNIE;DTERRC;DTERRE;DEPE;DTITUC;DTITUE;DOMI;CPOS;TEL1;TFAX;EMAIL;PAGINA;COOR_X;COOR_Y
015100;ONGARAI;ONGARAI;CEIP;HLHI;11S0;034;ERMUA;ERMUA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ONGARAY Z/G;48260;943170011;943170011;015100aa@hezkuntza.net;http://www.ongaraieskola.net;540114.432806489;4782011.745338846
015101;URRETA;URRETA;CEIP;HLHI;11S0;036;GALDAKAO;GALDAKAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;URRETA 11-13;48960;944563496;944570559;015101aa@hezkuntza.net; ;512272.59516205;4786679.045323432
015104;ZIPIRIÑE;ZIPIRIÑE;CEIP;HLHI;11S0;085;SOPELA;SOPELA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;TROKABIDE 4;48600;946760115;946765438;015104aa@hezkuntza.net;http://zipirine.blogspot.com.es/;501128.534496201;4803039.795140122
015105;UGAO;UGAO;CPI;IPI;11T0;065;UGAO-MIRABALLES;UGAO-MIRABALLES;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;LEITOKI Z/G;48490;946333050;946333050;015105aa@hezkuntza.net; ;508119.691124164;4780821.877532997
015106;I. AROZENA-BARRUETA-TAR BENITO;I. AROZENA-BARRUETA-TAR BENITO;IES;BHI;11D0;017;BERMEO;BERMEO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;MATXITXAKO Z/G;48370;946186740;946884922;015106aa@hezkuntza.net; ;521851.957397657;4807959.953656085
015108;MUNGIA;MUNGIA;IES;BHI;11D0;069;MUNGIA;MUNGIA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;AITA ELORRIAGA 22;48100;946740600;946744184;015108aa@hezkuntza.net; ;512797.888427085;4799945.255024813
015109;AIXERROTA;AIXERROTA;IES;BHI;11D0;044;GETXO;GETXO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;PEÑA SANTA MARINA 14;48993;944911786;944915331;015109aa@hezkuntza.net;http://www.aixerrotabhi.net;498282.48133742;4801507.507032936
015111;ARTAZA-ROMO;ARTAZA-ROMO;IES;BHI;11D0;054;LEIOA;LEIOA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;AMAIA 28;48940;944801005;944316059;015111aa@hezkuntza.net; ;499663.346914925;4797485.655669149
015112;ELORRIETA-ERREKA MARI;ELORRIETA-ERREKA MARI;CIFP;LHII;11U0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;LEHENDAKARI AGUIRRE 184;48015;944028000;944759425;015112aa@hezkuntza.net;http://www.elorrieta.com;502826.106461429;4792302.490687392
015143;URIBE-KOSTA;URIBE-KOSTA;IES;BHI;11D0;077;PLENTZIA;PLENTZIA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;GATZAMINA Z/G;48620;946571040;946770850;015143aa@hezkuntza.net;http://www.uribekostabhi.org;504136.371120071;4805268.601473039
015176;HOSTELERÍA/OSTALARITZA ;OSTALARITZA ;CIFP;LHII;11U0;036;GALDAKAO;GALDAKAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;SIXTA BARRENETXEA 24;48960;944560458;944561413;015176aa@hezkuntza.net; ;511661.429674515;4786746.641564413
015178;BURDINIBARRA;BURDINIBARRA;IES;BHI;11D0;080;VALLE DE TRÁPAGA-TRAPAGARAN;VALLE DE TRÁPAGA-TRAPAGARAN;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;SAN GABRIEL Z/G;48510;944921701;944862029;015178aa@hezkuntza.net;http://www.burdinibarra.hezkuntza.net;497581.691768231;4794612.780434595
015188;IBARREKOLANDA;IBARREKOLANDA;IES;BHI;11D0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ARBOLAGANA 2;48015;944477016;944760107;015188aa@hezkuntza.net;http://www.ibarrekolanda.hezkuntza.net/web/guest;503580.345593344;4791375.059463335
015189;ELORRIOKO TXINTXIRRI IKASTOLA;ELORRIOKO TXINTXIRRI IKASTOLA;CPEIPS;HLBHIP;31H0;032;ELORRIO;ELORRIO;BIZKAIA;BIZKAIA;32;PRIVADA;PRIBATUA;SAN PIO X 3;48230;946582261;946583454;elorrio@ikastola.net; ;537015.941370428;4775404.610202096
015191;SAN IGNACIO;SAN IGNACIO;IES;BHI;11D0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ISLAS CANARIAS 71;48015;944479773;944479773;015191aa@hezkuntza.net;http://www.saninaziobhi.net;502951.237148622;4791798.673237976
015208;UMEDI;UMEDI;CPEI;HHIP;31B0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;PÉREZ GALDOS 10;48010;944100085;944100688;isainz@umedi.com; ;504658.803077136;4789600.160738837
015218;JURITECNIA;JURITECNIA;CPES;BHIP;31D0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;ARENAL K. 5-1.;48005;944794520;944794521;info@juritecnia.com; ;506247.983419093;4789668.966733577
015219;ADAGIO ESKOLA;ADAGIO ESKOLA;EMPR;MEPR;32D0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;33;PRIVADA;PRIBATUA;DOCTOR AREILZA 32;48010;944414205;000000000;adagioeskola@gmail.com; ;504645.246909114;4789809.578112536
015220;IBAIZABAL KOOP. E. IKASTOLA;IBAIZABAL KOOP. E. IKASTOLA;CPES;BHIP;31D0;027;DURANGO;DURANGO;BIZKAIA;BIZKAIA;32;PRIVADA;PRIBATUA;INTXAURRONDO 54;48200;946215877;946218242;idazkaritza@ibaizabalikastola.eus; ;530035.380652386;4778779.263301216
015224;E. P. PASTELERÍA Y COMERCIO  BIZKAIA;E. P. PASTELERÍA Y COMERCIO  BIZKAIA;CPFPB;OLHIP;31P0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;ESTRADA MASUSTEGI 347;48002;944393498;944393583;gacpvbga@euskalnet.net; ;503544.641087543;4788998.953112911
015226;MARGOTU;MARGOTU;CPFPB;OLHIP;31P0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;ESTRADA DE MASUSTEGI 347-2;48002;944278570;944425938;direccion@margotu.net; ;503544.641087543;4788998.953112911
015234;EIDE;EIDE;CPES;BHIP;31D0;082;SANTURTZI;SANTURTZI;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;JENARO ORAA 6;48980;944937005;944615723;eide@eide.es;http://www.fpe.org.es/gestion-de-alojamientos-turisticos-en-santurtzi-cpes-eide-bhip.php;497351.451303797;4797223.479034445
015240;MUNGIA;MUNGIA;IMFPB;OLHUI;11V0;069;MUNGIA;MUNGIA;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;MAKOAGA 2 -BELAKO 2 ELKARTEGIA;48100;946744335;946744335;zuzendaritza@pcpi-mungia.com; ;512771.312070919;4800481.935784997
015245;ZARATAMO;ZARATAMO;CEIP;HLHI;11S0;097;ZARATAMO;ZARATAMO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ELEXALDE 40;48480;946712318;946713243;015245aa@hezkuntza.net; ;509995.480522163;4784128.814415558
015260;CTRO. DE INFORM. Y GESTIÓN MEATZE, S.L.;CTRO. DE INFORM. Y GESTIÓN MEATZE, S.L.;CPES;BHIP;31D0;013;BARAKALDO;BARAKALDO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;GABRIEL ARESTI 3;48902;944780388;944780388;webmaster@meatze.es; ;500556.973798821;4793956.024115444
015271;ARTEBI;ARTEBI;CAPM;MIBP;32O0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;JON ARROSPIDE 14;48014;944758533;944755649;artebi@artebi.es; ;504098.473219687;4790653.426349669
015273;ARTEBI;ARTEBI;EMPR;MEPR;32D0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;JON ARROSPIDE 14;48014;944758533;944755649;artebi@artebi.es; ;504098.473219687;4790653.426349669
015274;MUSIKASI;MUSIKASI;CAPM;MIBP;32O0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;AL. MAZARREDO 45;48009;944231617;000000000;musikasibilbao@gmail.com; ;505528.648946082;4790553.386712448
015275;MUSIKASI;MUSIKASI;EMPR;MEPR;32D0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;AL. MAZARREDO 45;48009;944231617;000000000;musikasibilbao@gmail.com; ;505528.648946082;4790553.386712448
015305;HARROBIA;HARROBIA;CPES;BHIP;31D0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;32;PRIVADA;PRIBATUA;HARROBIA PL. 4;48003;944724366;944721731;harrobia@ikastola.net; ;505775.801637168;4789106.131297101
015307;FRAY JUAN DE ZUMARRAGA-DURANGO;FRAY JUAN DE ZUMARRAGA-DURANGO;IES;BHI;11D0;027;DURANGO;DURANGO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;FRAY JUAN DE ZUMARRAGA Z/G;48200;946817325;946810258;015307aa@hezkuntza.net; ;529472.008078391;4779964.781992315
015325;ESCUELA SUPERIOR DE HOSTELERÍA BILBAO;ESCUELA SUPERIOR DE HOSTELERÍA BILBAO;CPES;BHIP;31D0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;CTRA ENEKURI-ARTXANDA KM 3;48015;944745110;944745201;escuela@escuelahosteleria.com;http://www.escuelahosteleria.com;504803.847478304;4791848.972999605
015326;BAGABILTZA;BAGABILTZA;CPES;BHIP;31D0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;JULIAN GAYARRE 41-43 4080 P.K.;48004;944731444;944598075;bagabiltza@bagabiltza.com; ;508053.039964719;4789223.057497111
015334;HALA DZIPO;HALA DZIPO;EMPR;MEPR;32D0;013;BARAKALDO;BARAKALDO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;EL ROSARIO Z/G;48902;944385541;944385541;haladzipo@haladzipo.org; ;500239.055271986;4793703.545506734
015336;LEMOIZ;LEMOIZ;CEIP;HLHI;11S0;056;LEMOIZ;LEMOIZ;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;URIZAR Z/G;48620;946879074;946879074;015336aa@hezkuntza.net; ;507893.037601999;4806480.194856711
015337;BAGABILTZA;BAGABILTZA;CPES;BHIP;31D0;096;ZALLA;ZALLA;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;B. IBARRA S/N. ED. EL LONGAR;48860;944731444;944598075;bagabiltza@bagabiltza.com; ;488345.348409495;4783448.292933738
015339;BIZKAIA;BIZKAIA;CAED;KIIB;32M0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;COSME ECHEVARRIETA 3-1;48009;944243459;944236495;escuelaentrenadores@fvf-bff.org; ;505592.661435352;4790370.543929567
015340;JULI FORURIA;JULI FORURIA;EMPR;MEPR;32D0;046;GERNIKA-LUMO;GERNIKA-LUMO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;SAN JUAN DE IBARRA 2;48300;946255878;946255878;juliaforuria@telefonica.net; ;526127.188535674;4796033.521246911
015341;HAURKABI;HAURKABI;EIPR;HEPR;31N0;054;LEIOA;LEIOA;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;P. LANDABARRI 46;48940;944640971;944640971;haurkabi@haurkabi.com; ;500033.651290572;4797782.395268662
015342;ZABALARRA;ZABALARRA;CEIP;HLHI;11S0;027;DURANGO;DURANGO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;SAN ROKE 4;48200;946202143;946202143;015342aa@hezkuntza.net; ;529445.011184166;4779565.223321327
015360;MIRIBILLA;MIRIBILLA;CEIP;HLHI;11S0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;VITORIA-GASTEIZ 5;48003;944166820;944162073;015360aa@hezkuntza.net; ;505930.45244694;4789050.782563176
015361;IRUARTETA;IRUARTETA;CEIP;HLHI;11S0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;JUAN DE GARAY 51 BIS;48003;944213157;944219743;015361aa@hezkuntza.net; ;505374.501132812;4788762.911158568
015363;TXIKITXU;TXIKITXU;EIMU;UHE;11R0;078;PORTUGALETE;PORTUGALETE;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;ABARO 36;48920;944832661;944838611;txikitxu@txikitxu.org; ;498163.122741234;4796842.386604707
015368;ARTEAGABEITIA;ARTEAGABEITIA;EIMU;UHE;11R0;013;BARAKALDO;BARAKALDO;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;UNAMUNO 6;48902;944905029;944900260;adminarteagabeitia@eibarakaldo.net; ;500060.136942451;4792998.009116626
015370;ABADIÑOKO HAURRESKOLA-TRAÑA MATIENA;ABADIÑOKO HAURRESKOLA-TRAÑA MATIENA;EIC;PHE;11P0;001;ABADIÑO;ABADIÑO;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;TRAÑAETXOSTE 10;48220;946202166;946204118;tranamatiena.abadino@haurreskolak.eus; ;531524.299773546;4779408.305261545
015371;ABADIÑOKO HAURRESKOLA-ZELAIETA;ABADIÑOKO HAURRESKOLA-ZELAIETA;EIC;PHE;11P0;001;ABADIÑO;ABADIÑO;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;SAN TROKAZ 7;48220;946200672;946200672;zelaieta.abadino@haurreskolak.eus; ;531946.816835276;4777924.167353524
015372;AULESTIKO HAURRESKOLA;AULESTIKO HAURRESKOLA;EIC;PHE;11P0;070;AULESTI;AULESTI;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;GERNIKA IBDE. 1A;48380;946279034;946279117;aulesti.aulesti@haurreskolak.eus; ;535445.363653204;4793646.817053648
015373;BAKIOKO HAURRESKOLA-URKITZA;BAKIOKO HAURRESKOLA-URKITZA;EIC;PHE;11P0;012;BAKIO;BAKIO;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;ERREMENTERIA 2B;48130;946194079;946193063;bakio.bakio@haurreskolak.eus; ;515048.179335477;4807840.46797705
015374;BILBOKO HAURRESKOLA-DEUSTO;BILBOKO HAURRESKOLA-DEUSTO;EIC;PHE;11P0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;BLAS DE OTERO 66;48014;944752944;944752944;deusto.bilbao@haurreskolak.eus; ;503928.476893679;4790794.697594316
015375;DIMAKO HAURRESKOLA;DIMAKO HAURRESKOLA;EIC;PHE;11P0;026;DIMA;DIMA;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;TELLERI 4 BAJO;48141;946736049;946736049;dima.dima@haurreskolak.eus; ;520274.807742529;4776734.179572095
015376;ELORRIOKO HAURRESKOLA;ELORRIOKO HAURRESKOLA;EIC;PHE;11P0;032;ELORRIO;ELORRIO;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;GOIETA 62;48230;946584907;000000000;elorrio.elorrio@haurreskolak.eus; ;537212.794411308;4775115.719005063
015377;ETXEBARRIKO HAURRESKOLA-BEKOSOLO;ETXEBARRIKO HAURRESKOLA-BEKOSOLO;EIC;PHE;11P0;029;ETXEBARRI;ETXEBARRI;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;BEKOSOLO PARKEA 2;48450;944403500;944405647;etxebarri.etxebarri@haurreskolak.eus; ;508917.781656046;4788283.21879856
015378;GERNIKA-LUMOKO HAURRESKOLA-ALLENDE SALAZAR;GERNIKA-LUMOKO HAURRESKOLA-ALLENDE SALAZAR;EIC;PHE;11P0;046;GERNIKA-LUMO;GERNIKA-LUMO;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;ZEARRETA 11;48300;946250105;946250105;allendesalazar.gernika@haurreskolak.eus; ;525776.195927369;4795512.31733646
015380;LARRABETZUKO HAURRESKOLA;LARRABETZUKO HAURRESKOLA;EIC;PHE;11P0;052;LARRABETZU;LARRABETZU;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;ANDRA MARI 35;48195;944557173;000000000;larrabetzu.larrabetzu@haurreskolak.eus; ;516541.88104633;4789564.747947008
015381;MUNDAKAKO HAURRESKOLA;MUNDAKAKO HAURRESKOLA;EIC;PHE;11P0;068;MUNDAKA;MUNDAKA;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;LEHENDAKARI AGIRRE 1;48360;946029619;000000000;mundaka.mundaka@haurreskolak.eus; ;524442.174991309;4806095.553149417
015382;MUXIKAKO HAURRESKOLA;MUXIKAKO HAURRESKOLA;EIC;PHE;11P0;067;MUXIKA;MUXIKA;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;KURTZERO 41;48392;946258579;946251281;muxika.muxika@haurreskolak.eus; ;525154.228383806;4793168.194475889
015383;URDUÑAKO HAURRESKOLA;URDUÑAKO HAURRESKOLA;EIC;PHE;11P0;074;URDUÑA/ORDUÑA;URDUÑA/ORDUÑA;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;NAFARROA 5;48460;945383346;000000000;urduna.urduna@haurreskolak.eus; ;499219.877162839;4759920.212006567
015384;ZEANURIKO HAURRESKOLA;ZEANURIKO HAURRESKOLA;EIC;PHE;11P0;024;ZEANURI;ZEANURI;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;ALBAKOA 27;48144;946739725;946739725;zeanuri.zeanuri@haurreskolak.eus; ;520463.818985483;4772063.010375076
015385;BAGABILTZA;BAGABILTZA;CPES;BHIP;31D0;084;SESTAO;SESTAO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;GRAN VIA 51;48910;944731444;944598075;bagabiltza@bagabiltza.com; ;500079.663101744;4795002.111187446
015386;IKASAUTO;IKASAUTO;CPES;BHIP;31D0;013;BARAKALDO;BARAKALDO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;IBAIBE 1-2;48901;944378179;944389556;ikasauto@ikasauto.com; ;500072.472725518;4794193.605756388
015456;ABANTOKO HAURRESKOLA;ABANTOKO HAURRESKOLA;EIC;PHE;11P0;002;ABANTO Y CIÉRVANA-ABANTO ZIERBENA;ABANTO Y CIÉRVANA-ABANTO ZIERBENA;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;COTARRO AUZOA Z/G;48500;946363481;946369224;abanto.abanto@haurreskolak.eus; ;493920.990422221;4795765.705759979
015457;BEDIAKO HAURRESKOLA-MARCELINO URIBIONDO;BEDIAKO HAURRESKOLA-MARCELINO URIBIONDO;EIC;PHE;11P0;092;BEDIA;BEDIA;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;LEHENDAKARI AGIRRE ENP. Z/G.;48390;946312439;946312439;marcelinouribiondo.bedia@haurreskolak.eus; ;516120.114356431;4783935.583747102
015458;BERRIATUKO HAURRESKOLA;BERRIATUKO HAURRESKOLA;EIC;PHE;11P0;018;BERRIATUA;BERRIATUA;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;ZEHARBIDE 5;48710;946139803;000000000;berriatua.berriatua@haurreskolak.eus; ;543222.687322197;4795226.255563506
015459;BILBOKO HAURRESKOLA-MINA DEL MORRO;BILBOKO HAURRESKOLA-MINA DEL MORRO;EIC;PHE;11P0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;SAGARMINAGA 30;48004;944111407;944111407;minadelmorro.bilbao@haurreskolak.eus; ;506985.763845793;4788456.813463869
015460;BILBOKO HAURRESKOLA-ZAMAKOLA;BILBOKO HAURRESKOLA-ZAMAKOLA;EIC;PHE;11P0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;ZAMACOLA 174;48003;944158377;944158377;zamakola.bilbao@haurreskolak.eus; ;506369.395230508;4787546.978658111
015461;BUSTURIAKO HAURRESKOLA-SEINTXU;BUSTURIAKO HAURRESKOLA-SEINTXU;EIC;PHE;11P0;021;BUSTURIA;BUSTURIA;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;ALTAMIRA 45A;48350;946871006;946871075;seintxu.busturia@haurreskolak.eus; ;524181.565082333;4801736.690383327
015462;EAKO HAURRESKOLA-LORADI;EAKO HAURRESKOLA-LORADI;EIC;PHE;11P0;028;EA;EA;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;JESÚS 4;48287;946275063;000000000;loradi.ea@haurreskolak.eus; ;533690.17797388;4803149.042903056
015463;ERMUKO HAURRESKOLA;ERMUKO HAURRESKOLA;EIC;PHE;11P0;034;ERMUA;ERMUA;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;IPARRAGUIRRE 15;48260;943176431;943176431;ermua.ermua@haurreskolak.eus; ;540506.712357185;4781634.352156137
015464;GALDAKAOKO HAURRESKOLA-BIZKAI;GALDAKAOKO HAURRESKOLA-BIZKAI;EIC;PHE;11P0;036;GALDAKAO;GALDAKAO;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;BIZKAI 6;48960;944560265;944560259;bizkaia.galdakao@haurreskolak.eus; ;512977.021148573;4786608.759629882
015465;GALDAKAOKO HAURRESKOLA-KATAMAR;GALDAKAOKO HAURRESKOLA-KATAMAR;EIC;PHE;11P0;036;GALDAKAO;GALDAKAO;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;OLABARRIETA 21A;48960;944262139;000000000;katamar.galdakao@haurreskolak.eus; ;510750.3380924;4787052.999206201
015466;GALDAKAOKO HAURRESKOLA-OBABA;GALDAKAOKO HAURRESKOLA-OBABA;EIC;PHE;11P0;036;GALDAKAO;GALDAKAO;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;UNKINA PL. Z/G;48960;944560024;944560024;obaba.galdakao@haurreskolak.eus; ;514755.748713362;4785186.359155386
015467;GAUTEGIZ ARTEAGAKO HAURRESKOLA;GAUTEGIZ ARTEAGAKO HAURRESKOLA;EIC;PHE;11P0;041;GAUTEGIZ ARTEAGA;GAUTEGIZ ARTEAGA;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;MENDIALDUA 1;48314;946240135;946240135;gautegiz.arteaga@haurreskolak.eus; ;528405.746198313;4800195.464095481
015468;LEKEITIOKO HAURRESKOLA;LEKEITIOKO HAURRESKOLA;EIC;PHE;11P0;057;LEKEITIO;LEKEITIO;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;LARROTEGI 5-7;48280;946243392;000000000;lekeitio.lekeitio@haurreskolak.eus; ;539847.440614028;4801008.128679954
015469;LEMOAKO HAURRESKOLA;LEMOAKO HAURRESKOLA;EIC;PHE;11P0;055;LEMOA;LEMOA;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;LEHENDAKARI AGIRRE 23;48330;946312108;946312108;lemoa.lemoa@haurreskolak.eus; ;518597.784421287;4784029.984532096
015470;MARKINAKO HAURRESKOLA-BEKO-TXIKI;MARKINAKO HAURRESKOLA-BEKO-TXIKI;EIC;PHE;11P0;060;MARKINA-XEMEIN;MARKINA-XEMEIN;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;BEKOBENTA 1;48270;946168771;946168771;bekotxiki.markina@haurreskolak.eus; ;540772.67381911;4791037.308211626
015471;OROZKOKO HAURRESKOLA;OROZKOKO HAURRESKOLA;EIC;PHE;11P0;075;OROZKO;OROZKO;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;UNTZUETA 5;48410;946339713;946339713;orozko.orozko@haurreskolak.eus; ;506997.126619233;4772629.105148123
015472;ZAMUDIOKO HAURRESKOLA;ZAMUDIOKO HAURRESKOLA;EIC;PHE;11P0;905;ZAMUDIO;ZAMUDIO;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;ENARA 2;48170;946086389;946086389;zamudio.zamudio@haurreskolak.eus; ;511328.478973529;4792192.463083191
015473;ZEBERIOKO HAURRESKOLA;ZEBERIOKO HAURRESKOLA;EIC;PHE;11P0;025;ZEBERIO;ZEBERIO;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;ZUBIALDE 21 BEH.;48499;946322221;000000000;zeberio.zeberio@haurreskolak.eus; ;512221.223552085;4777296.015212075
015476;BAGABILTZA;BAGABILTZA;CPES;BHIP;31D0;090;BALMASEDA;BALMASEDA;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;CORRERIAS 62;48800;944731444;944598075;bagabiltza@bagabiltza.com; ;484093.17265213;4782379.160552542
015477;ARGI ARTE;ARGI ARTE;CAAPD;APDIB;32H0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;TRAVESÍA DEL TIVOLI 6-8;48007;944131110;000000000;info@argiarte.com; ;506111.044682868;4790419.37399035
015478;EGUZKI-EDER;EGUZKI-EDER;EIPR;HEPR;31N0;901;DERIO;DERIO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;BESAIDE PL. 1 BAJOS;48160;944541637;944541637;eguzkieder.eom@gmail.com; ;509293.701451659;4793756.194790125
015479;BILBOKO HAURRESKOLA-MATIKO;BILBOKO HAURRESKOLA-MATIKO;EIC;PHE;11P0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;18;OTROS PÚBLICOS;BESTE PUBLIKOAK;TIBOLI 25-27;48007;944054330;000000000;matiko.bilbao@haurreskolak.eus; ;506045.102666032;4790673.962169661
015494;PEKELE;PEKELE;EIPR;HEPR;31N0;044;GETXO;GETXO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;BIZKERRE Z/G;48991;944306755;000000000;escuelainfantilpekele@orange.es; ;499829.335760604;4800017.200380544
